Recorded Time: 2024-08-05 15:05:21

1	0.7180876731872559
2	1.1390111446380615
3	1.573340892791748
4	2.1327524185180664
5	2.5539307594299316
6	0.576615571975708
7	1.141444444656372
8	1.567098617553711
9	2.1349213123321533
10	2.558804750442505
11	0.7190761566162109
12	1.13999342918396
13	1.5717058181762695
14	2.129906177520752
15	2.5641815662384033
16	0.5738677978515625
17	1.1401538848876953
18	0.7210812568664551
19	1.1382739543914795
20	1.57515549659729
21	2.135159969329834
22	2.5596182346343994
23	0.7116413116455078
24	1.1394414901733398
25	1.5595624446868896
26	2.1280620098114014
27	2.551488161087036
28	2.1286532878875732
29	2.5568485260009766
30	0.5742685794830322
31	1.1420173645019531
32	1.5718576908111572
33	2.134413242340088
34	2.562041997909546
35	1.1397724151611328
36	1.572648048400879
37	2.139939785003662
